OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
16040758,4/24/16,16:52:00,4/24/16,17:52:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,McAfee Lot,500,BK,McAfee Street NW,33.771148,-84.394603,1
16040775,4/25/16,11:34:00,4/25/16,12:07:00,2903,Damage to Property - Public,Inactive,,ONCAM,Z3,Caddell Architecture Annex (Center For GIS)   60A   Z3,280,,Ferst Drive NW,33.77670334,-84.39685044,1
16040778,4/27/16,6:40:00,4/27/16,7:05:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z3,,,,200 block of Ferst Drive,,,1
16050807,4/30/16,21:00:00,5/1/16,17:06:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z1,Graduate Living Center,301,,Tenth Street  NW,,,1
16050815,4/29/16,16:30:00,5/2/16,10:00:00,2901,Damage to Property - Business,Inactive,,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue NW,33.76932,-84.39182,1
16050827,5/3/16,17:54:00,5/3/16,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16050847,5/5/16,22:52:00,,23:00:00,3522,Opium or Derivative - Possession of,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,North Avenue  NW at State Street  NW,,,,,,1
16050882,5/12/16,20:32:00,,,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,North Avenue  NW @ State Street  NW,,,,,,1
16050885,5/12/16,17:10:00,5/12/16,17:20:00,1206,Robbery - Street - Strongarm,Closed/Leads Exhausted,,ONCAM,Z1,North Campus Parking Deck,352,,Peachtree Place  NW,,,1
16040620,4/4/16,9:00:00,4/4/16,9:50:00,2903,Damage to Property - Public,Inactive,,ONCAM,Z1,State Street @ Ferst Drive,,,,33.778348,-84.399163,1
16040621,4/4/16,15:45:00,4/4/16,16:41:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive NW,33.77716232,-84.39618136,1
16040622,4/5/16,7:27:00,4/5/16,7:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Nelson and Shell Undergraduate Living Center  64   Z4,580,,Turner Place  NW,33.77817418,-84.40548218,1
16040633,4/6/16,21:30:00,4/6/16,22:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.77413608,-84.39881802,1
16040641,4/7/16,19:01:00,4/7/16,19:32:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z2,Williams Street  NW @ North Avenue  NW,,,,33.771345,-84.390686,1
16040669,4/11/16,22:00:00,4/12/16,12:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16040691,4/15/16,9:08:00,4/15/16,9:20:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,ONCAM,Z2,Ferst Drive at Cherry Street,,,,33.777686,-84.395756,1
16040700,4/15/16,21:20:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue Apartments Dining Hall,120,,North Avenue  NW,33.77005,-84.39162,1
16040709,4/17/16,15:10:00,4/17/16,15:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,,,1
16040720,4/18/16,18:15:00,4/18/16,18:45:00,2308,Larceny - From Building,Inactive,,ONCAMRES,Z2,Glenn Residence Hall,118,,Bobby Dodd Way NW,33.77342207,-84.3916112,1
16040729,3/22/16,16:15:00,,,1313,Simple Assault/Battery,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Hanson Residence Hall,109,,Bobby Dodd Way NW,,,1
16040739,4/21/16,12:12:00,4/21/16,13:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Center,266,,Fourth Street  NW,33.7746818,-84.39637939,1
16091644,9/23/16,17:06:00,9/23/16,17:06:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue Apartments,120,,North Avenue  NW,33.77101,-84.3913,1
16091645,9/21/16,23:00:00,9/23/16,0:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,College of Computing,801,,Atlantic Drive  NW,33.77895641,-84.40131466,1
16091648,9/22/16,22:30:00,9/22/16,23:59:00,9999,Non-Crime (not reported to state),Inactive,,PUB,Z2,Techwood Drive  NW and Bobby Dodd Way  NW,,,,33.77895641,-84.40131466,1
16091679,9/28/16,7:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue NW,33.76932,-84.39182,1
16091694,9/29/16,21:17:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Family Apartments,251,,Tenth Street  NW,33.78238002,-84.39595556,1
16101713,10/2/16,20:07:00,10/2/16,20:15:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z1,Research Administration,505,,Tenth Street NW,,,1
16101714,10/3/16,13:39:00,10/3/16,13:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,879,,Hemphill Avenue  NW,,,1
16101740,10/6/16,15:00:00,10/7/16,11:11:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Woodruff Dining Hall,897,,Curran Street  NW,33.77910743,-84.40662487,1
16101818,10/18/16,17:00:00,10/18/16,17:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,879,,Hemphill Avenue  NW,,,1
16101819,10/19/16,7:22:00,10/19/16,8:06:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,Scheller College of Business   172   Z2,800,,West Peachtree Street NW,33.77628053,-84.38801865,1
16101831,10/20/16,4:00:00,10/20/16,4:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Family Housing Parking Deck,251,,Tenth Street  NW,33.77895641,-84.40131466,1
16101869,10/25/16,15:45:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Theta XI Fraternity,777,,Techwood Drive  NW,33.7758785,-84.3916619,1
16050898,5/17/16,14:00:00,5/17/16,15:43:00,2604,Fraud - Impersonation,Inactive,,ONCAM,Z4,Beringause Building,879,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16050935,5/27/16,1:38:00,5/27/16,1:38:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,Northside Drive  NW at State Street  NW,,,,,,1
16050958,5/31/16,13:29:00,5/31/16,13:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Research Administration   155   Z1,505,,Tenth Street NW,33.78167605,-84.40393633,1
16060985,6/4/16,0:00:00,6/4/16,12:09:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z2,Waffle House,66,,Fifth Street  NW,33.776725,-84.389468,1
16060996,6/7/16,10:30:00,6/7/16,10:31:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Woodruff North Building,890,,Curran Street,33.77895641,-84.40131466,1
16061040,6/14/16,18:58:00,6/14/16,19:36:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z4,,,,Ferst Drive and Hemphill Avenue,,,1
16061042,6/15/16,0:31:00,6/15/16,0:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall   116   Z4,890,,Curran Street NW,33.77910743,-84.40662487,1
16061092,6/21/16,20:24:00,,,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,Spring Street  NW @ Third Street  NW,,,,,,1
16061095,6/8/16,15:45:00,6/8/16,16:15:00,3699,Sex Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. West Apts.)  65  Z4,501,,Sixth Street  NW,33.777007,-84.405706,1
16061103,6/23/16,17:14:00,6/23/16,18:24:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Ford Envir. Science & Technology,311,,Ferst Drive  NW,33.77889662,-84.39603609,1
16061109,6/24/16,13:37:00,6/24/16,13:56:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,351,,Ferst Drive  NW,33.77413608,-84.39881802,1
16061119,6/26/16,14:00:00,6/26/16,14:15:00,2204,Burglary - No Forced Entry - Residence,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z3,Pi Kappa Phi Fraternity,220,,Ferst Drive NW,33.77667396,-84.39430485,1
16101875,10/26/16,14:47:00,10/26/16,14:47:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.77431732,-84.39572383,1
16101900,10/29/16,7:30:00,10/29/16,8:07:00,9999,Non-Crime (not reported to state),Inactive,,PUB,Z2,Fourth Street  NW  at Fowler Street  NW,,,,33.775955,-84.393657,1
16111931,10/28/16,8:30:00,10/28/16,9:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Success Center   31   Z2,219,,Uncle Heinie Way NW,33.77244111,-84.39395201,1
16111938,11/2/16,9:30:00,,,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,GTRI North (430 Tenth Street)   61   Z1,430,,Tenth Street NW,33.78115,-84.401488,1
16111962,11/5/16,18:00:00,11/5/16,18:13:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Crecine Residence Hall,900,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16112009,11/12/16,18:28:00,11/12/16,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments West,555,,Eighth Street  NW,33.78012873,-84.40513865,1
16112049,11/18/16,8:00:00,11/18/16,8:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Facilities   32   Z1,955,,Fowler Street  NW,33.77992173,-84.39313728,1
16112093,11/18/16,0:00:00,11/18/16,3:00:00,3699,Sex Offense Free Text,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z4,Nelson-Shell Residence Hall,580,,Turner Place,,,1
16112102,11/24/16,9:00:00,11/24/16,10:24:00,9999,Non-Crime (not reported to state),Further Investigation,,NONCAM,OFFCAM,,,,,,,1
16112108,11/27/16,16:30:00,11/27/16,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Bobby Dodd Stadium,155,,North Avenue NW,,,1
16112109,11/27/16,12:00:00,11/27/16,13:00:00,2204,Burglary - No Forced Entry - Residence,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,Glenn Residence Hall,118,,Bobby Dodd Way NW,,,1
16112115,11/28/16,14:00:00,11/28/16,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Parking Deck,770,,Spring Street NW,,,1
16061126,6/27/16,16:15:00,6/27/16,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Engineered Biosystems Building (EBB),950,,Atlantic Drive NW,33.780819,-84.397985,1
16061132,6/26/16,15:00:00,6/27/16,11:00:00,2903,Damage to Property - Public,Inactive,,ONCAM,Z1,Nanotechnology Building  181  Z1,345,,Ferst Drive  NW,33.77884514,-84.39847658,1
16061136,6/28/16,14:15:00,6/28/16,,9999,Non-Crime (not reported to state),Closed/Cleared,Cleared by Arrest,NONCAM,Z1,Silver Skillet,200,,Fourteenth Street  NW,,,1
16061138,6/28/16,19:35:00,,,9999W,,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,North Avenue  NW / Centennial Olympic Park Drive  NW,,,,,,1
16071191,7/9/16,18:30:00,7/9/16,20:15:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,NAA Gym,120,,North Avenue  NW,33.7746818,-84.39637939,1
16071192,7/10/16,20:16:00,7/10/16,20:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Towers Residence Hall,112,,Bobby Dodd Way NW,33.77343233,-84.39100012,1
16071198,7/11/16,18:03:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,McCamish Pavilion,965,,Fowler Street  NW,33.78067585,-84.39276636,1
16071222,7/18/16,1:50:00,7/18/16,1:58:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,East Side of Tau Kappa Epsilon,,,,,,1
16071254,7/25/16,13:00:00,7/25/16,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Woodruff Residence Hall,890,,Curran Street NW,33.77910743,-84.40662487,1
16071263,4/21/16,8:30:00,7/26/16,13:00:00,2308,Larceny - From Building,Closed/Cleared,Unfounded,ONCAM,Z2,Daniel Laboratory,200,,Bobby Dodd Way  NW,33.77370622,-84.39399204,1
16071264,7/27/16,20:41:00,,,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z2,Montgomery Knight Building  (SST II),270,,Ferst Drive  NW,33.77191256,-84.39607312,1
16081286,7/22/16,20:00:00,7/29/16,10:00:00,9999,Non-Crime (not reported to state),Inactive,,ONCAMRES,Z3,Maulding Residence Hall (Sixth St. West Apts.)  65  Z4,501,,Sixth Street NW,33.777007,-84.405706,1
16101724,10/4/16,16:00:00,10/4/16,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,,,1
16101732,10/6/16,5:38:00,10/6/16,5:38:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z4,Eighth Street Apartments,555,,Eighth Street NW,33.78012873,-84.40513865,1
16101739,10/7/16,4:28:00,10/7/16,4:31:00,2903,Damage to Property - Public,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments- South,120,,North Avenue  NW,33.76932,-84.39182,1
16101750,10/8/16,20:30:00,10/8/16,20:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Boggs Building Lot (North),760,,State Street  NW,,,1
16101794,10/15/16,3:30:00,,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue  NW,33.771865,-84.393316,1
16101828,10/19/16,19:00:00,10/19/16,20:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Ken Byers Tennis Complex,965,,Fowler Street  NW,33.7746818,-84.39637939,1
16101833,10/18/16,17:00:00,10/19/16,9:00:00,2901,Damage to Property - Business,Inactive,,NONCAM,Z1,Housing,818,,Joseph E Lowery Boulevard  NW,33.77895641,-84.40131466,1
16101866,10/25/16,14:43:00,10/25/16,14:43:00,9999,Non-Crime (not reported to state),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.77431732,-84.39572383,1
16101872,10/26/16,2:45:00,,,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Clough Undergraduate Learning Center,266,,Fourth Street NW,33.7746818,-84.39637939,1
16101884,10/27/16,13:55:00,10/27/16,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Bunger-Henry Building,778,,Atlantic Drive  NW,33.77564885,-84.3982697,1
16101898,10/28/16,21:55:00,,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue  NW,33.78005124,-84.40198786,1
16081293,8/3/16,3:00:00,8/3/16,3:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments East Building,120,,North Avenue  NW,33.76952,-84.39097,1
16081301,8/5/16,9:17:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,West Campus Dinning Commons (Construction site),532,,Eight Street  NW,,,1
16081304,8/6/16,1:42:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,M Street Apartments,950,,Marietta Street  NW,,,1
16081305,8/6/16,1:53:00,8/6/16,2:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA North,120,,North Avenue  NW,,,1
16081314,8/9/16,17:55:00,8/9/16,18:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments,555,,Eighth Street  NW,,,1
16081388,8/23/16,8:00:00,8/23/16,9:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.77546401,-84.40349901,1
16081409,8/26/16,3:44:00,8/26/16,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Field Residence Hall,711,,Techwood Drive  NW,,,1
16081411,8/26/16,7:50:00,8/26/16,8:04:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peters Parking Deck   8   Z2,749,,Fowler Street  NW,33.77497462,-84.3935274,1
16081413,8/26/16,16:05:00,8/26/16,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Ferst Drive  NW and Fowler Street  NW,,,,33.772387,-84.395512,1
16081434,8/28/16,0:20:00,8/28/16,0:28:00,8399,,Closed/Cleared,,ONCAM,Z2,Alumni-Faculty House   3   Z2,190,,North Avenue NW,33.7710217,-84.39350159,1
16081455,8/26/16,10:00:00,8/29/16,12:00:00,2204,Burglary - No Forced Entry - Residence,Closed/Cleared,Unfounded,NONCAM,Z1,Zeta Beta Tau,160,,Sixth Street  NW,33.77788622,-84.39246794,1
16091484,9/2/16,16:20:00,9/2/16,16:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,North Avenue Apartments,120,,North Avenue  NW,33.77895641,-84.40131466,1
16101913,10/29/16,17:00:00,10/30/16,7:30:00,2902,Damage to Property - Private,Further Investigation,,NONCAM,Z2,Lambda Chi Alpha Fraternity   312   Z2,792,,Techwood Drive NW,33.77625976,-84.39238188,1
16111935,11/1/16,18:45:00,11/1/16,19:16:00,,,Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
16111940,10/29/16,20:00:00,10/29/16,20:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Chandler Stadium,255,,Ferst Drive  NW,33.77761508,-84.3948266,1
16111949,11/3/16,18:45:00,11/3/16,18:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,UA Whitaker Biomedical Engineering,313,,Ferst Drive  NW,33.77848528,-84.39682437,1
16111973,11/5/16,21:30:00,11/7/16,13:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,,2453,,Thurleston Lane,,,1
16112023,11/14/16,12:00:00,11/14/16,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments,555,,Eighth Street NW,33.78012873,-84.40513865,1
16112071,11/19/16,14:55:00,11/19/16,15:09:00,5399,Public Peace Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue  NW,33.771865,-84.393316,1
16112083,11/20/16,16:00:00,11/21/16,11:10:00,2205,Burglary - No Forced Entry -NonResidence,Inactive,,ONCAM,Z3,Ferst Center for the Arts,349,,Ferst Drive NW,33.77510053,-84.39921209,1
16112084,11/17/16,14:30:00,11/17/16,14:45:00,2399,Larceny Offense Free Text,Further Investigation,,ONCAM,Z1,,750,,Ferst Drive  NW,33.77895641,-84.40131466,1
16112131,11/16/16,12:45:00,11/16/16,13:15:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z4,Student Health Center,740,,Ferst Drive  NW,,,1
16122156,12/2/16,9:30:00,12/2/16,13:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Student Center West Lot,300,BK,Ferst Drive,,,1
16122183,12/2/16,17:00:00,12/5/16,5:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Boggs Building,770,,State Street NW,,,1
16091553,9/13/16,10:50:00,9/13/16,12:02:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,UA Whitaker Biomedical Engineering,313,,Ferst Drive  NW,33.77848528,-84.39682437,1
16091563,9/14/16,15:39:00,9/14/16,16:43:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z3,,,,Ferst Drive @ Atlantic Drive  NW,33.778264,-84.397802,1
16091602,8/27/16,20:00:00,9/19/16,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,350,,Ferst Drive  NW,,,1
16091616,9/19/16,16:00:00,9/21/16,16:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Smith Residence Hall,630,,Wlliams Street  NW,33.77895641,-84.40131466,1
16091634,9/23/16,7:00:00,9/23/16,7:15:00,2902,Damage to Property - Private,Closed/Cleared,,ONCAM,Z3,Boggs Building   103   Z3,770,,State Street NW,33.77548051,-84.39974466,1
16091659,9/24/16,20:16:00,9/24/16,20:24:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ State Street  NW,,,,33.771364,-84.395528,1
16091669,9/26/16,19:35:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Alumni-Faculty House,190,,North Avenue  NW,33.7710217,-84.39350159,1
16091681,9/28/16,12:10:00,9/28/16,12:16:00,2602,Fraud - Swindle,Inactive,,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16101726,10/5/16,15:40:00,10/5/16,15:42:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Clough Undergraduate Learning Center,266,,Fourth Street  NW,,,1
16101741,10/7/16,12:42:00,10/7/16,12:45:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive  NW,33.77413608,-84.39881802,1
16101748,10/7/16,21:40:00,10/7/16,21:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,OFFCAM,,,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16101760,10/10/16,16:50:00,10/10/16,16:56:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Engineered Biosystems Building (EBB),950,,Atlantic Drive  NW,33.780819,-84.397985,1
16081459,8/30/16,20:30:00,8/30/16,20:52:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77817418,-84.40548218,1
16091472,8/27/16,12:00:00,8/31/16,14:00:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z2,Bobby Dodd Stadium,150,,Bobby Dodd Way  NW,33.771865,-84.393316,1
16091497,9/6/16,8:15:00,,,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,265,,North Avenue  NW,33.771364,-84.395528,1
16091507,9/2/16,15:00:00,9/6/16,20:30:00,2317,Larceny - Bicycle,Closed/Cleared,Unfounded,ONCAM,Z2,Howell Residence Hall,640,,Williams Street  NW,33.77213571,-84.39098413,1
16091515,9/8/16,0:30:00,9/8/16,0:40:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,,,,Ferst Drive NW and Atlantic Dive  NW,,,1
16091530,9/9/16,19:24:00,9/9/16,,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z2,Wesley Foundation-Methodist Center,189,,Fourth Street NW,33.77610083,-84.39334027,1
16091556,9/13/16,10:15:00,9/13/16,21:04:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z4,Habersham House (Ivan Allen College),781,,Marietta Street  NW,33.773986,-84.404338,1
16091583,9/16/16,17:00:00,9/16/16,17:07:00,5707,Criminal Trespass,Inactive,,ONCAM,Z3,Boggs Building Lot (North),760,,State Street  NW,,,1
16091613,9/21/16,8:00:00,9/21/16,9:50:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,Perry Matheson Residence Hall,711,,Techwood Drive  NW,33.77895641,-84.40131466,1
16091637,9/23/16,8:00:00,9/23/16,8:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Landon Learning Center   791   Z1,1015,,Tumlin Street NW,33.78243133,-84.40026658,1
